year,event_time,post,occ_code,occ_title,tot_emp,a_mean,h_mean,wage_bill,log_wage,log_emp,log_wbill,annual_only,suppressed_wage,soc_remapped,a_pct10,a_pct25,a_median,a_pct75,a_pct90,balanced,dv_alpha,dv_beta,dv_gamma,human_alpha,human_beta,human_gamma,n_onet,prefix5,exposure_imputed,exposure_residual
2021,-1,0,17-3031,Surveying and Mapping Technicians,56070.0,49810.0,23.95,2792846700.0,10.815971046067329,10.934356189117718,21.750327235185047,0,False,0,29770,36960,46910,59790,76130,1,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,1.0,17-30,0,0
2022,0,0,17-3031,Surveying and Mapping Technicians,56580.0,51570.0,24.79,2917830600.0,10.850695387045004,10.943410844855558,21.794106231900564,0,False,0,31840,37720,47180,61070,77310,1,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,1.0,17-30,0,0
2023,1,1,17-3031,Surveying and Mapping Technicians,56050.0,54090.0,26.0,3031744500.0,10.898404604865473,10.933999428500304,21.83240403336578,0,False,0,35080,39790,48940,62540,79150,1,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,1.0,17-30,0,0
2024,2,1,17-3031,Surveying and Mapping Technicians,56720.0,56890.0,27.35,3226800800.0,10.948874857744691,10.94588216120601,21.894757018950703,0,False,0,36910,44180,51940,65240,80870,1,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,1.0,17-30,0,0
2025,3,1,17-3031,Surveying and Mapping Technicians,58010.0,58000.0,27.89,3364580000.0,10.968198289528557,10.96837068846011,21.936568977988667,0,False,0,37520,45430,54240,66700,81630,1,0.0851063829787234,0.5,0.9148936170212766,0.1063829787234042,0.5106382978723404,0.9148936170212766,1.0,17-30,0,0
2019,-3,0,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",88330.0,65940.0,31.7,5824480200.0,11.096500516625722,11.388835079739176,22.4853355963649,0,False,0,35960,47370,62990,80660,99790,0,0.14117562697703917,0.43829056621347195,0.7354055054499047,0.13159295494428297,0.37566690166231076,0.6197408483803384,13.0,,1,1
2020,-2,0,17-3098,"Calibration Technologists and Technicians and Engineering Technologists and Technicians, Except Drafters, All Other",92100.0,67640.0,32.52,6229644000.0,11.121954803012516,11.430630222243398,22.552585025255915,0,False,0,37200,48430,64190,82910,102790,0,0.14117562697703917,0.43829056621347195,0.7354055054499047,0.13159295494428297,0.37566690166231076,0.6197408483803384,13.0,,1,1
2019,-3,0,19-1011,Animal Scientists,2690.0,68570.0,32.96,184453300.0,11.13561040027841,7.897296472595885,19.032906872874296,0,False,0,38260,47130,60300,80830,111740,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2020,-2,0,19-1011,Animal Scientists,2680.0,74540.0,35.84,199767200.0,11.219091173033249,7.893572073504902,19.11266324653815,0,False,0,40720,50260,63490,87080,125250,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2021,-1,0,19-1011,Animal Scientists,2790.0,80390.0,38.65,224288100.0,11.294645069322009,7.933796874815411,19.22844194413742,0,False,0,46930,52430,65090,89610,129470,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2022,0,0,19-1011,Animal Scientists,2520.0,85870.0,41.28,216392400.0,11.36058980366653,7.832014180505469,19.192603984172,0,False,0,45910,54770,69390,101100,145780,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2023,1,1,19-1011,Animal Scientists,2460.0,89450.0,43.01,220047000.0,11.401435088936866,7.807916628926408,19.209351717863274,0,False,0,46240,52870,70140,103260,162000,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2024,2,1,19-1011,Animal Scientists,2470.0,104970.0,50.47,259275900.0,11.561429874029844,7.8119734296220225,19.373403303651862,0,False,0,48440,59610,79120,128450,235750,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2025,3,1,19-1011,Animal Scientists,3100.0,88350.0,42.48,273885000.0,11.389061477747845,8.039157390473237,19.42821886822108,0,False,0,44350,49770,68940,103300,166000,1,0.125,0.53125,0.9375,0.75,0.84375,0.9375,1.0,19-10,0,0
2019,-3,0,19-1012,Food Scientists and Technologists,13460.0,76190.0,36.63,1025517400.0,11.240985499467056,9.50747760319872,20.748463102665774,0,False,0,40360,52790,68970,94800,124660,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2020,-2,0,19-1012,Food Scientists and Technologists,13080.0,80190.0,38.55,1048885200.0,11.292154097801074,9.47883962501119,20.770993722812264,0,False,0,41240,54300,73450,99870,130430,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2021,-1,0,19-1012,Food Scientists and Technologists,13510.0,84150.0,40.46,1136866500.0,11.340356199618952,9.511185430954244,20.8515416305732,0,False,0,45010,60130,78340,101180,130540,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2022,0,0,19-1012,Food Scientists and Technologists,14720.0,85730.0,41.22,1261945600.0,11.3589581016728,9.596962392282869,20.95592049395567,0,False,0,47900,62160,79860,102810,132230,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2023,1,1,19-1012,Food Scientists and Technologists,14100.0,88350.0,42.48,1245735000.0,11.389061477747845,9.55393007636626,20.9429915541141,0,False,0,48480,63980,82090,105640,135430,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2024,2,1,19-1012,Food Scientists and Technologists,14370.0,92190.0,44.32,1324770300.0,11.43160694379264,9.57289797907307,21.00450492286571,0,False,0,49580,65240,85310,111700,141860,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2025,3,1,19-1012,Food Scientists and Technologists,13060.0,95360.0,45.85,1245401600.0,11.465414482299176,9.47730940283042,20.9427238851296,0,False,0,52920,68810,88720,116650,145280,1,0.0,0.3461538461538461,0.6923076923076923,0.2307692307692307,0.5,0.7692307692307693,1.0,19-10,0,0
2019,-3,0,19-1013,Soil and Plant Scientists,14150.0,69860.0,33.58,988519000.0,11.154248518360824,9.557469903071384,20.71171842143221,0,False,0,38410,49630,63200,82420,111480,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2020,-2,0,19-1013,Soil and Plant Scientists,13950.0,73040.0,35.12,1018908000.0,11.19876251526885,9.543234787249512,20.74199730251836,0,False,0,39650,51420,66120,87560,117450,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2021,-1,0,19-1013,Soil and Plant Scientists,15610.0,76290.0,36.68,1190886900.0,11.242297147084274,9.655667013509476,20.89796416059375,0,False,0,39980,50230,66750,93770,126950,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2022,0,0,19-1013,Soil and Plant Scientists,16010.0,76410.0,36.73,1223324100.0,11.243868856641612,9.68096880599076,20.92483766263237,0,False,0,38520,50220,65730,94290,123480,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2023,1,1,19-1013,Soil and Plant Scientists,15800.0,77080.0,37.06,1217864000.0,11.252599122528302,9.667765219015058,20.92036434154336,0,False,0,43790,54030,68240,93500,119410,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2024,2,1,19-1013,Soil and Plant Scientists,16600.0,83040.0,39.92,1378464000.0,11.327077698399716,9.717157974344635,21.04423567274435,0,False,0,45320,57950,71410,98110,131440,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2025,3,1,19-1013,Soil and Plant Scientists,15730.0,87720.0,42.17,1379835600.0,11.381905202531824,9.663324996052324,21.045230198584147,0,False,0,48680,61660,78850,103740,138120,1,0.0,0.4891304347826087,0.9782608695652174,0.4347826086956521,0.6304347826086957,0.8260869565217391,1.0,19-10,0,0
2019,-3,0,19-1021,Biochemists and Biophysicists,31360.0,108180.0,52.01,3392524800.0,11.591551785425418,10.353288474464344,21.94484025988976,0,False,0,50620,66550,94490,132200,182870,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2020,-2,0,19-1021,Biochemists and Biophysicists,32010.0,104810.0,50.39,3354968100.0,11.559904466164223,10.37380363296391,21.933708099128133,0,False,0,52640,67710,94270,127980,169860,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2021,-1,0,19-1021,Biochemists and Biophysicists,35050.0,113460.0,54.55,3976773000.0,11.63920563088056,10.464530892462736,22.103736523343294,0,False,0,61090,79000,102270,132390,167210,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2022,0,0,19-1021,Biochemists and Biophysicists,32500.0,114740.0,55.16,3729050000.0,11.650423978155862,10.388995368317827,22.03941934647369,0,False,0,61540,78700,103810,133150,171010,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2023,1,1,19-1021,Biochemists and Biophysicists,33180.0,120310.0,57.84,3991885800.0,11.69782702402757,10.409702563744435,22.107529587772007,0,False,0,64680,81650,107460,136080,175790,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2024,2,1,19-1021,Biochemists and Biophysicists,34520.0,115570.0,55.56,3989476400.0,11.657631685969488,10.449294145197364,22.10692583116685,0,False,0,64890,78730,103650,134460,168900,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2025,3,1,19-1021,Biochemists and Biophysicists,33830.0,129840.0,62.43,4392487200.0,11.774058202188472,10.429103261774754,22.203161463963227,0,False,0,74290,95000,127410,163460,201110,1,0.1363636363636363,0.4545454545454546,0.7727272727272727,0.2045454545454545,0.4431818181818182,0.6818181818181819,1.0,19-10,0,0
2019,-3,0,19-1022,Microbiologists,18270.0,82760.0,39.79,1512025200.0,11.32370013185948,9.813015649372051,21.136715781231533,0,False,0,43500,54760,75650,108390,133280,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2020,-2,0,19-1022,Microbiologists,19710.0,91840.0,44.15,1810166400.0,11.427803211553393,9.888881400146763,21.31668461170016,0,False,0,45690,58800,84400,119770,156360,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2021,-1,0,19-1022,Microbiologists,19430.0,87820.0,42.22,1706342600.0,11.383044544115709,9.874573542371486,21.257618086487195,0,False,0,47630,59860,79260,110010,136780,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2022,0,0,19-1022,Microbiologists,19710.0,88950.0,42.77,1753204500.0,11.39582969309398,9.888881400146763,21.284711093240748,0,False,0,46270,59110,81990,108120,136630,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2023,1,1,19-1022,Microbiologists,21540.0,93380.0,44.89,2011405200.0,11.444432468524928,9.97766695071038,21.42209941923531,0,False,0,49070,62770,85470,120240,147470,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2024,2,1,19-1022,Microbiologists,19760.0,95200.0,45.77,1881152000.0,11.463735220779457,9.89141497130186,21.355150192081314,0,False,0,51220,63920,87330,120750,150650,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2025,3,1,19-1022,Microbiologists,18940.0,97600.0,46.92,1848544000.0,11.488632772401184,9.84903136674007,21.337664139141253,0,False,0,54670,67100,87990,122350,150000,1,0.0833333333333333,0.3958333333333333,0.7083333333333333,0.0833333333333333,0.3125,0.5416666666666666,1.0,19-10,0,0
2019,-3,0,19-1023,Zoologists and Wildlife Biologists,19250.0,67200.0,32.31,1293600000.0,11.11542852651124,9.86526633971593,20.98069486622717,0,False,0,38880,49860,63270,79000,101780,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2020,-2,0,19-1023,Zoologists and Wildlife Biologists,17200.0,70510.0,33.9,1212772000.0,11.163509822713086,9.752664662801545,20.91617448551463,0,False,0,41720,52630,66350,82670,106320,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2021,-1,0,19-1023,Zoologists and Wildlife Biologists,15930.0,70300.0,33.8,1119879000.0,11.160527077798756,9.675959402904097,20.83648648070285,0,False,0,42420,50520,64650,81690,103900,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2022,0,0,19-1023,Zoologists and Wildlife Biologists,17410.0,72610.0,34.91,1264140100.0,11.192857932374292,9.764800032762237,20.957657965136526,0,False,0,44610,52960,67430,83070,104750,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2023,1,1,19-1023,Zoologists and Wildlife Biologists,17100.0,75740.0,36.41,1295154000.0,11.235061701455786,9.746833742490752,20.981895443946534,0,False,0,45840,57120,70600,88190,110590,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2024,2,1,19-1023,Zoologists and Wildlife Biologists,16920.0,77920.0,37.46,1318406400.0,11.263437938316416,9.736251633160215,20.99968957147663,0,False,0,48240,58360,72860,90590,113350,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2025,3,1,19-1023,Zoologists and Wildlife Biologists,18120.0,83020.0,39.91,1504322400.0,11.32683682160703,9.80477157959697,21.131608401204,0,False,0,49100,61180,76780,96100,126440,1,0.0952380952380952,0.4523809523809523,0.8095238095238095,0.2857142857142857,0.5238095238095237,0.7619047619047619,1.0,19-10,0,0
2019,-3,0,19-1029,"Biological Scientists, All Other",40100.0,87590.0,42.11,3512359000.0,11.380422115157137,10.59913161329466,21.979553728451798,0,False,0,48670,63360,82220,101000,133080,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2020,-2,0,19-1029,"Biological Scientists, All Other",41680.0,89910.0,43.22,3747448800.0,11.406564448978818,10.637776676427247,22.044341125406067,0,False,0,49060,64720,85290,105140,137030,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2021,-1,0,19-1029,"Biological Scientists, All Other",47050.0,90010.0,43.27,4234970500.0,11.40767605425113,10.758966145013526,22.166642199264658,0,False,0,48260,62490,82530,104210,133830,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2022,0,0,19-1029,"Biological Scientists, All Other",55300.0,95920.0,46.11,5304376000.0,11.471269789701395,10.920528187510426,22.391797977211823,0,False,0,50730,63920,87300,114670,155570,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2023,1,1,19-1029,"Biological Scientists, All Other",61220.0,99060.0,47.62,6064453200.0,11.503481006142229,11.022229212499404,22.52571021864163,0,False,0,52230,66400,91100,119390,158730,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2024,2,1,19-1029,"Biological Scientists, All Other",59710.0,100440.0,48.29,5997272400.0,11.51731581327152,10.99725478954104,22.51457060281256,0,False,0,54500,67950,93330,121350,159780,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2025,3,1,19-1029,"Biological Scientists, All Other",55850.0,106330.0,51.12,5938530500.0,11.574302744645133,10.930424804497347,22.50472754914248,0,False,0,60430,76800,98920,127670,168010,1,0.2525397025205173,0.5492120286984489,0.8458843548763805,0.2140532565318191,0.4608940157303575,0.7077347749288959,4.0,19-10,0,0
2019,-3,0,19-1031,Conservation Scientists,22070.0,67040.0,32.23,1479572800.0,11.113044735155963,10.001974499250782,21.11501923440675,0,False,0,39270,49480,62660,79630,98060,1,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,3.0,19-10,0,0
2020,-2,0,19-1031,Conservation Scientists,22020.0,69020.0,33.18,1519820400.0,11.142151596651994,9.999706410276673,21.141858006928665,0,False,0,39230,49930,64020,82740,100350,1,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,3.0,19-10,0,0
2021,-1,0,19-1031,Conservation Scientists,22550.0,68230.0,32.81,1538586500.0,11.130639629809467,10.023490344930824,21.154129974740293,0,False,0,38670,49340,63750,81500,100440,1,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,3.0,19-10,0,0
2022,0,0,19-1031,Conservation Scientists,22880.0,69810.0,33.56,1597252800.0,11.153532544964447,10.038018445493734,21.191550990458182,0,False,0,41360,50230,64460,82750,102670,1,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,3.0,19-10,0,0
2023,1,1,19-1031,Conservation Scientists,22790.0,73160.0,35.17,1667316400.0,11.200404102504802,10.03407712223973,21.23448122474453,0,False,0,42850,53000,68750,87460,105460,1,0.0606060606060606,0.43944088230583583,0.818275704005611,0.20606833783433018,0.4796405829757388,0.7532128281171474,3.0,19-10,0,0
